Order_ID,Order_Date,Shipment_ID,Shipment_Date,"Tax_Calculated_Date (UTC)",Posted_Date,Transaction_Item_ID,Marketplace,Merchant_ID,Fulfillment,ASIN,SKU,Product_Description,Transaction_Type,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Return_FC_City,Return_FC_State,Return_FC_Country,Return_FC_Postal_Code,Return_FC_Tax_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,"Tax Marker",Display_Promo_Amount,Display_Promo_Tax_Inclusive,Is_Customer_3P_Funding_Aware,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Taxed_Jurisdiction_Tax_Rate,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount,Order_Tax_Amount,Order_NonTaxable_Amount,Order_Taxable_Amount,
115-1406482-0977833,2016-10-03+00:00,DkHL1T0wN,2016-10-04+00:00,2016-10-03+22:22:10,2016-10-04+00:00,1274189186025,Amazon.com,A6G7H9DQH5S17,MFN,1569390754,217709,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.00,SHIPPING,"Idaho Falls",ID,US,83402,470590000,SEATTLE,WA,US,98118-4903,480330650,,,,,,480330650,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
109-4342119-1405016,2016-10-04+00:00,DvJvFr4jN,2016-10-04+00:00,2016-10-04+01:20:20,2016-10-04+00:00,1922362365089,Amazon.com,A6G7H9DQH5S17,MFN,1569390312,199632,,SHIPMENT,A_GEN_TAX,1,USD,,,,6.75,false,6.75,0.00,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,ISSAQUAH,WA,US,98029-5451,480331410,,,,,,480331410,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,6.75,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ISSAQUAH,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,6.75,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,6.75,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,6.75,0.00,,,,
109-4342119-1405016,2016-10-04+00:00,DvJvFr4jN,2016-10-04+00:00,2016-10-04+01:20:20,2016-10-04+00:00,1922362365089,Amazon.com,A6G7H9DQH5S17,MFN,1569390312,199632,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.00,SHIPPING,"Idaho Falls",ID,US,83402,470590000,ISSAQUAH,WA,US,98029-5451,480331410,,,,,,480331410,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ISSAQUAH,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
110-4397662-5796265,2016-10-04+00:00,DYzZRHmGH,2016-10-05+00:00,2016-10-04+06:35:20,2016-10-05+00:00,4903261976927,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTS0G,ZB2221/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.69,false,15.69,0.00,OUR_PRICE,Ruskin,FL,US,33570,100570000,"Royal City",WA,US,99357,480251692,,,,,,480251692,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.69,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"ROYAL CITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.69,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,GRANT,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.69,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,15.69,0.00,,,,
102-4433447-9487402,2016-10-04+00:00,D9cs7mj5H,2016-10-05+00:00,2016-10-04+23:15:24,2016-10-05+00:00,4891463057908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.95,false,8.95,0.00,OUR_PRICE,Kent,WA,US,98032,480330320,YAKIMA,WA,US,98901-9777,480772161,,,,,,480772161,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,YAKIMA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,8.95,0.00,,,,
116-8769205-2585002,2016-09-30+00:00,DpgZpK2sH,2016-10-05+00:00,2016-10-01+00:45:34,2016-10-05+00:00,4741015481907,Amazon.com,A6G7H9DQH5S17,AFN,B00C3MBFCU,Z1101575,,SHIPMENT,A_GEN_TAX,1,USD,,,,23.98,false,23.98,0.00,OUR_PRICE,"San Bernardino",CA,US,92408-0123,470590000,SEATTLE,WA,US,98122-2092,480335461,,,,,,480335461,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"SEATTLE TOURISM PROMOTION AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,23.98,0.00,,,,
110-9269772-4153867,2016-10-04+00:00,DpbVrBMTH,2016-10-05+00:00,2016-10-05+10:50:49,2016-10-05+00:00,4753519700907,Amazon.com,A6G7H9DQH5S17,AFN,B00H5XQH20,Z#91/2,,SHIPMENT,A_GEN_TAX,1,USD,,,,21.99,false,21.99,0.00,OUR_PRICE,DuPont,WA,US,98327-9607,480531927,"PORT ANGELES",WA,US,98362-8476,480090000,,,,,,480090000,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,21.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,21.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,CLALLAM,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,21.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,21.99,0.00,,,,
106-1093407-0237808,2016-10-05+00:00,D3GvvGTMH,2016-10-06+00:00,2016-10-05+20:00:56,2016-10-06+00:00,4494088176906,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.95,false,8.95,0.00,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,Spokane,Washington,US,99224,480630720,,,,,,480630720,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SPOKANE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SPOKANE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"SPOKANE COUNTY TOURISM PROMOTION AREA ZONE B",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"SPOKANE COUNTY TOURISM PROMOTION AREA ZONE D",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
103-9658801-3549823,2016-10-04+00:00,D9kq71j8H,2016-10-06+00:00,2016-10-05+00:04:10,2016-10-06+00:00,4891630939908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.95,false,8.95,0.00,OUR_PRICE,Kent,WA,US,98032,480330320,SHELTON,WA,US,98584-3544,480450680,,,,,,480450680,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SHELTON,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,MASON,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
113-8936558-5977807,2016-10-05+00:00,Dqj92v4HN,2016-10-06+00:00,2016-10-05+01:27:17,2016-10-06+00:00,1922977638089,Amazon.com,A6G7H9DQH5S17,MFN,B0014N5SWC,1072C,,SHIPMENT,A_GEN_TAX,1,USD,,,,14.99,false,14.99,0.00,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,SEATTLE,WA,US,98136-1211,480330650,,,,,,480330650,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
113-8936558-5977807,2016-10-05+00:00,Dqj92v4HN,2016-10-06+00:00,2016-10-05+01:27:17,2016-10-06+00:00,1922977638089,Amazon.com,A6G7H9DQH5S17,MFN,B0014N5SWC,1072C,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.00,SHIPPING,"Idaho Falls",ID,US,83402,470590000,SEATTLE,WA,US,98136-1211,480330650,,,,,,480330650,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
108-6615107-7794658,2016-10-05+00:00,D9jkFHmlN,2016-10-06+00:00,2016-10-05+19:32:03,2016-10-06+00:00,1823748939088,Amazon.com,A6G7H9DQH5S17,MFN,B00FFBESAW,242098,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.09,false,8.09,0.00,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,ABERDEEN,WASHINGTON,US,98520-1304,480270010,,,,,,480270010,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ABERDEEN,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"GRAYS HARBOR",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
108-6615107-7794658,2016-10-05+00:00,D9jkFHmlN,2016-10-06+00:00,2016-10-05+19:32:03,2016-10-06+00:00,1823748939088,Amazon.com,A6G7H9DQH5S17,MFN,B00FFBESAW,242098,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.09,false,8.09,0.00,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,ABERDEEN,WASHINGTON,US,98520-1304,480270010,,,,,,480270010,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ABERDEEN,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"GRAYS HARBOR",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.09,0.00,,,,
108-6615107-7794658,2016-10-05+00:00,D9jkFHmlN,2016-10-06+00:00,2016-10-05+19:32:03,2016-10-06+00:00,1823748939088,Amazon.com,A6G7H9DQH5S17,MFN,B00FFBESAW,242098,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.00,SHIPPING,"Idaho Falls",ID,US,83402,470590000,ABERDEEN,WASHINGTON,US,98520-1304,480270010,,,,,,480270010,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ABERDEEN,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"GRAYS HARBOR",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
108-6615107-7794658,2016-10-05+00:00,D9jkFHmlN,2016-10-06+00:00,2016-10-05+19:32:03,2016-10-06+00:00,1823748939088,Amazon.com,A6G7H9DQH5S17,MFN,B00FFBESAW,242098,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.00,SHIPPING,"Idaho Falls",ID,US,83402,470590000,ABERDEEN,WASHINGTON,US,98520-1304,480270010,,,,,,480270010,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ABERDEEN,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"GRAYS HARBOR",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,3.99,0.00,,,,
107-5801295-6070623,2016-10-06+00:00,D9DbChjxH,2016-10-06+00:00,2016-10-06+17:47:02,2016-10-06+00:00,4899576227908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.95,false,8.95,0.00,OUR_PRICE,Kent,WA,US,98032,480330320,SEATTLE,WA,US,98109-4273,480335461,,,,,,480335461,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"SEATTLE TOURISM PROMOTION AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
107-5801295-6070623,2016-10-06+00:00,D9DbChjxH,2016-10-06+00:00,2016-10-06+17:47:02,2016-10-06+00:00,4899576227908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,5.99,false,5.99,0.00,SHIPPING,Kent,WA,US,98032,480330320,SEATTLE,WA,US,98109-4273,480335461,,,,,,480335461,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,SEATTLE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"SEATTLE TOURISM PROMOTION AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,5.99,0.00,,,,
110-5946637-3515431,2016-10-05+00:00,DbZYtnjWH,2016-10-07+00:00,2016-10-05+19:39:19,2016-10-07+00:00,4895329955908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOZHU,Z351/48,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.95,false,15.95,0.00,OUR_PRICE,Kent,WA,US,98032,480330320,Seattle,WA,US,98146-1364,480331565,,,,,,480331565,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,15.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,15.95,0.00,,,,
103-1147205-6409839,2016-10-07+00:00,DgVLJgT0H,2016-10-07+00:00,2016-10-07+00:16:33,2016-10-07+00:00,4497657997906,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTSUQ,ZB2222/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,14.99,false,14.99,0.00,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,OLYMPIA,WASHINGTON,US,98513-7613,480670000,,,,,,480670000,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,THURSTON,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,14.99,0.00,,,,
105-5463703-0973831,2016-10-07+00:00,Dz6vZnjsH,2016-10-07+00:00,2016-10-07+04:51:25,2016-10-07+00:00,4901753913908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.95,false,8.95,0.00,OUR_PRICE,Kent,WA,US,98032,480330320,Tacoma,WA,US,98404,480530750,,,,,,480530750,ShipTo,State,WA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,TACOMA,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.00,0.0,,NonTaxable,8.95,0.00,,,,
